name,Type,Bars,Tidal,g-i
manga-8651-12702,2,0.5,1,0.8041000000000018
manga-10516-1902,2,0,0,0.6977000000000011
manga-8483-6101,2,0,0,1.1536000000000008
manga-8132-12705,2,1,0,1.1397000000000013
manga-9487-12703,2,0,0,0.8164000000000016
manga-8595-1902,2,0.5,0,0.7691000000000017
manga-8949-9101,2,0.25,0,0.9986999999999995
manga-8447-3704,2,0,0,1.0250999999999983
manga-10516-3704,2,0,0,1.1306999999999974
manga-8651-1902,2,0.5,1,1.0110000000000028
manga-8132-3702,2,0.25,0,0.4761000000000024
manga-8132-3703,2,0,0,0.7045999999999992
manga-8260-6102,2,1,0,1.3094999999999999
manga-8155-6103,2,0.5,0,1.230999999999998
manga-10220-12704,2,0.25,0,0.6139
manga-8155-6104,2,0.5,0,0.8236
manga-7975-12701,2,-0.5,0,1.276299999999999
manga-10516-9101,2,0.5,1,0.9256999999999991
manga-10220-1901,2,0,0,1.0986000000000011
manga-8448-1901,2,0.5,0,0.6551000000000009
manga-8484-3702,2,0,0,1.172900000000002
manga-9865-3703,2,0.75,0,1.2515999999999998
manga-9487-9101,2,1,0,1.3248999999999995
manga-9487-9102,2,0.75,0,0.8190999999999988
manga-8133-12705,2,0.5,0,0.9633000000000003
manga-8597-12704,2,1,0,1.1264000000000003
manga-10220-6103,2,0.5,0,1.0518
manga-10517-3701,2,0,0,1.0147000000000013
manga-9865-6103,2,1,0,0.8886000000000003
manga-10220-6104,2,0,0,1.4894999999999996
manga-10220-9101,2,1,0,1.1415000000000006
manga-7975-6102,2,0.5,0,1.129999999999999
manga-8329-3704,2,0,0,1.3064999999999998
manga-8329-6103,2,0.5,0,1.0152999999999999
manga-10517-6102,2,0.5,0,1.0794999999999995
manga-8261-6103,2,0.5,1,1.0477000000000025
manga-8261-6104,2,0,0,0.8308999999999997
manga-9002-12701,2,0,0,1.1704000000000008
manga-8931-12704,2,1,0,1.1937000000000033
manga-8261-9102,2,0,1,0.6830999999999996
manga-8597-6103,2,0,0,0.8434999999999988
manga-9047-12702,2,0.5,0,1.0065000000000026
manga-8133-9101,2,0.75,0,1.2011000000000003
manga-8931-12705,2,0,0,0.9338999999999977
manga-8655-3704,2,1,0,0.7196999999999996
manga-8133-9102,2,0.5,0,1.0368999999999993
manga-8952-3701,2,0.75,0,1.1206999999999994
manga-8931-3701,2,0,0,0.8806999999999974
manga-9488-6103,2,0,0,1.0460999999999991
manga-8655-6103,2,0,0,1.0474999999999994
manga-8485-3701,2,0.5,0,0.5296999999999983
manga-7977-3701,2,0,0,1.3384999999999998
manga-8931-3704,2,1,0,0.9433000000000007
manga-8134-1901,2,0.5,1,0.8360000000000021
manga-8449-3701,2,0.5,0,1.1559000000000026
manga-10221-6102,2,0,0,0.8535000000000004
manga-8952-6103,2,1,0,1.0935000000000024
manga-7977-3704,2,0.25,0,1.141300000000001
manga-9868-6102,2,1,0,1.1126000000000005
manga-10221-6104,2,1,0,1.0838999999999999
manga-8330-3704,2,0.5,1,1.1732999999999976
manga-8931-9101,2,1,0,1.1408999999999985
manga-9490-12705,2,0.5,1,1.2309000000000019
manga-8330-6102,2,1,0,0.8117999999999981
manga-8600-3703,2,0.75,0,1.128899999999998
manga-8158-6102,2,0.25,0,1.1229000000000013
manga-8932-12703,2,-0.5,0,0.9883999999999986
manga-8449-9101,2,0.25,0,0.8880999999999979
manga-8158-6104,2,0.5,1,0.8197
manga-9869-12703,2,0,0,1.1641999999999975
manga-9024-12702,2,0,0,1.109099999999998
manga-8600-6103,2,1,0,1.1579999999999977
manga-10492-12703,2,0,1,1.3393999999999977
manga-10519-9102,2,0,1,1.2327000000000012
manga-8134-9102,2,0.75,1,1.1109000000000009
manga-8331-12702,2,1,0,1.2551000000000023
manga-8450-12703,2,0.25,0,1.0021000000000022
manga-9490-6102,2,0.75,0,1.113500000000002
manga-8331-12704,2,1,0,1.0654000000000003
manga-8932-3702,2,0,0,0.9186999999999976
manga-8450-12705,2,1,0,1.2212999999999994
manga-8331-12705,2,1,0,1.2291999999999987
manga-8263-1901,2,0.75,1,0.5652000000000008
manga-8239-1901,2,0,0,0.6877999999999993
manga-8486-6101,2,1,0,0.9342000000000006
manga-9869-3704,2,0,0,0.43900000000000006
manga-8601-12705,2,1,0,1.073800000000002
manga-10492-3704,2,0.5,0,1.2663999999999973
manga-8331-3703,2,1,0,1.1238000000000028
manga-10492-6102,2,0.75,0,1.2113000000000014
manga-9869-6104,2,0,0,0.9603999999999999
manga-8977-9101,2,0,0,1.2065999999999981
manga-9869-9101,2,0,0,1.2203000000000017
manga-8977-9102,2,0.5,0,0.7390000000000008
manga-7979-6103,2,0,0,0.9493000000000009
manga-8450-6103,2,1,0,1.1954999999999991
manga-8486-9102,2,1,1,0.6871999999999971
manga-10492-9101,2,0.5,0,1.0213
manga-9024-9101,2,0.75,0,1.0926999999999971
manga-8657-3701,2,0.5,1,0.40919999999999845
manga-8450-6104,2,0,0,1.2660000000000018
manga-8263-6103,2,0,0,1.2352999999999987
manga-9491-1902,2,0,1,1.0596999999999994
manga-7979-9101,2,0.5,0,1.251999999999999
manga-8263-6104,2,0.75,0,1.1797000000000004
manga-8331-6104,2,0.75,0,1.0184999999999995
manga-9049-12704,2,1,0,1.337600000000002
manga-8601-6103,2,0,0,1.1602999999999994
manga-8657-6101,2,1,0,1.160300000000003
manga-8978-1901,2,0,0,1.1436000000000028
manga-8332-12702,2,0.75,0,1.1157000000000004
manga-9870-1901,2,0,0,1.2777999999999992
manga-8933-3701,2,0,0,1.0317000000000007
manga-8602-12701,2,1,1,1.153500000000001
manga-9870-3702,2,0,1,1.0138999999999996
manga-10493-3704,2,0.75,0,1.0353999999999992
manga-8978-6103,2,1,0,1.1629000000000005
manga-9049-6102,2,0.5,0,0.7352
manga-8332-3703,2,0,0,1.0879000000000012
manga-8332-3704,2,0,0,1.2210999999999999
manga-8547-6102,2,0.75,0,1.0161000000000016
manga-9870-6103,2,0.75,0,1.0584999999999987
manga-8602-3701,2,1,0,1.0523999999999987
manga-8711-1902,2,0,0,1.0248999999999988
manga-8547-9102,2,1,0,1.2336000000000027
manga-9871-12702,2,1,0,1.193800000000003
manga-8711-3701,2,0,1,0.4151999999999987
manga-8137-6104,2,0,0,1.2940000000000005
manga-8241-9101,2,0.5,0,1.1747000000000014
manga-8711-3704,2,1,0,0.6368000000000009
manga-9050-12705,2,1,0,1.1908999999999992
manga-8333-12702,2,0,0,1.1066000000000003
manga-9492-6101,2,1,0,1.0646999999999984
manga-8711-6102,2,0,1,1.1601
manga-9026-12705,2,1,0,1.1531999999999982
manga-9492-6103,2,1,0,0.9635999999999996
manga-9492-6104,2,0.5,0,1.0661999999999985
manga-8138-12704,2,0.25,1,1.1814
manga-9050-3702,2,0,0,0.7046000000000028
manga-9050-3704,2,0,1,0.9632000000000005
manga-8243-1901,2,0.75,1,1.0829999999999984
manga-8603-12705,2,1,0,1.0827999999999989
manga-8712-12704,2,1,0,1.2012
manga-7991-3704,2,0,0,1.3397000000000006
manga-8452-6102,2,0.75,0,1.137599999999999
manga-8333-6102,2,1,0,1.1087999999999987
manga-8548-6104,2,0.5,0,1.118500000000001
manga-9050-9102,2,0,0,1.0794999999999995
manga-8452-6104,2,0,1,0.9271999999999991
manga-9026-9101,2,1,0,1.1126000000000005
manga-8309-6104,2,0.75,1,0.6345999999999989
manga-9493-1902,2,0.5,0,1.2859999999999978
manga-8549-12701,2,0.75,0,1.244299999999999
manga-8309-9102,2,1,0,1.2489999999999988
manga-10496-12701,2,0,0,1.169900000000002
manga-8138-9102,2,1,0,1.1275000000000013
manga-9085-12703,2,1,0,1.2347000000000001
manga-8935-1901,2,0,0,0.8916000000000004
manga-9493-6101,2,0.5,0,0.9542999999999999
manga-8334-12702,2,0,1,1.1082999999999998
manga-9085-12704,2,0,1,1.3506999999999998
manga-8980-1902,2,1,0,1.146099999999997
manga-9493-6103,2,0.5,0,0.9345999999999997
manga-8604-12701,2,0,0,1.1655000000000015
manga-10496-1901,2,0.25,1,1.1999999999999993
manga-8604-12703,2,1,1,1.171199999999999
manga-9027-3701,2,0.5,0,0.7566000000000024
manga-9027-3702,2,0,0,0.9715999999999987
manga-8604-12705,2,0,1,1.212600000000002
manga-8334-3701,2,0.75,0,0.8149999999999977
manga-7992-3702,2,0,1,0.5399999999999991
manga-8453-3704,2,0.5,0,0.8721999999999994
manga-8311-3703,2,0,1,1.0103000000000009
manga-8604-1902,2,0,0,1.1295000000000002
manga-8334-3704,2,0,0,0.8787999999999982
manga-8549-6102,2,0,0,1.0851000000000006
manga-8935-6104,2,0.75,1,0.6642
manga-8244-3702,2,1,0,0.7386000000000017
manga-8311-3704,2,1,1,1.2024000000000008
manga-7992-6101,2,1,0,1.0188999999999986
manga-8139-6101,2,0.5,0,1.1275999999999975
manga-8549-6104,2,0.75,0,0.5304000000000002
manga-9027-6104,2,0.5,0,0.5029000000000003
manga-9085-9101,2,1,0,1.063399999999998
manga-8713-1902,2,0,0,0.42960000000000065
manga-8334-6103,2,0,0,1.0536999999999992
manga-8453-9102,2,0,0,0.9855000000000018
manga-8311-6104,2,0.75,1,1.0471000000000004
manga-8311-9101,2,1,0,0.6563999999999979
manga-8550-12701,2,0,0,1.166599999999999
manga-8550-12702,2,0,0,1.2252999999999972
manga-9876-12701,2,-0.5,0,0.43329999999999913
manga-7992-9102,2,1,0,1.0259999999999998
manga-9028-12702,2,1,0,1.097999999999999
manga-9088-12702,2,1,0,1.1890999999999998
manga-8140-12701,2,1,0,1.147199999999998
manga-8550-12704,2,1,0,1.1895999999999987
manga-8936-1901,2,0,0,1.1016000000000012
manga-7993-12702,2,0.5,0,1.1791000000000018
manga-8713-6102,2,1,1,1.1289000000000016
manga-8982-1902,2,0.25,0,0.9468999999999994
manga-7993-12704,2,1,0,1.2119
manga-9088-12705,2,0,0,1.0688999999999993
manga-8312-12704,2,1,0,1.0542000000000016
manga-8312-12705,2,0.75,1,1.0977999999999994
manga-8550-3701,2,0.5,0,0.9673000000000016
manga-9028-1902,2,0.25,0,1.3008999999999986
manga-9028-3701,2,0,0,1.3340999999999994
manga-8454-3702,2,0,0,0.8648999999999987
manga-8982-6101,2,0,0,1.2879000000000005
manga-8606-1901,2,0,0,0.6149999999999984
manga-8550-3704,2,1,0,1.032399999999999
manga-9497-12701,2,0.5,0,1.108699999999999
manga-8454-6101,2,0,1,0.7669999999999995
manga-8312-3703,2,0,0,1.0746000000000002
manga-10497-6101,2,0,0,0.9827000000000012
manga-9088-6101,2,0.25,0,0.7943999999999996
manga-8312-3704,2,1,0,1.0974000000000004
manga-8606-3701,2,1,0,1.1554000000000002
manga-8335-3704,2,0,0,0.8240000000000016
manga-8936-9101,2,0,0,1.273500000000002
manga-8140-6101,2,0,1,1.2582000000000022
manga-8714-12705,2,1,0,0.9923000000000002
manga-8312-6102,2,0.5,1,1.098700000000001
manga-8140-6102,2,0,0,0.6601999999999997
manga-10497-6104,2,0,0,0.828
manga-7993-6103,2,0.5,0,1.1329999999999991
manga-9876-9101,2,0,0,1.0913000000000004
manga-9497-1901,2,0.5,0,0.3587999999999987
manga-8312-6103,2,0,0,0.8216999999999999
manga-8606-3704,2,0,0,1.0944000000000003
manga-8606-6101,2,0,0,0.8686000000000007
manga-8335-6104,2,0.25,1,1.2043
manga-9876-9102,2,1,0,1.0107
manga-9497-3701,2,0.5,0,0.6955000000000027
manga-8551-12702,2,1,0,1.1856000000000009
manga-8140-9102,2,0.25,0,1.1672000000000011
manga-9029-12702,2,0.5,0,0.9609000000000023
manga-9497-3703,2,1,0,1.0267000000000017
manga-8336-12702,2,0,0,1.3365999999999971
manga-8551-12704,2,0.5,0,1.1630000000000003
manga-9029-12704,2,1,0,1.1260000000000012
manga-8077-12703,2,1,0,1.1759000000000022
manga-9881-12702,2,1,0,1.283100000000001
manga-8313-12704,2,0.25,0,1.1864999999999988
manga-9095-12701,2,1,0,1.1085999999999991
manga-8336-12704,2,0.5,1,1.2495000000000012
manga-8313-12705,2,0.5,0,1.1937999999999995
manga-8077-12705,2,1,0,1.191600000000001
manga-9095-12702,2,0.5,0,1.2164000000000001
manga-9095-12703,2,0.5,1,1.1768
manga-8455-3702,2,0,0,1.1469000000000023
manga-8983-3704,2,1,0,1.0184999999999995
manga-8141-3701,2,0.5,0,1.3079999999999998
manga-8611-12704,2,0,0,1.061399999999999
manga-10498-3704,2,0.5,0,0.8734000000000002
manga-9881-3701,2,0.25,0,1.2704000000000022
manga-9095-1901,2,0.75,0,1.0818999999999974
manga-9881-3702,2,0,0,0.9848000000000035
manga-10498-6101,2,0.5,1,1.1627999999999972
manga-9095-3701,2,0.5,0,1.0662999999999982
manga-8715-12705,2,1,0,1.1621999999999986
manga-8983-9101,2,1,0,1.1458000000000013
manga-9500-12703,2,0,0,1.4000000000000021
manga-9500-12704,2,0.5,0,1.2132000000000005
manga-8938-12704,2,-0.5,0,1.458000000000002
manga-8984-12704,2,1,0,1.2664000000000009
manga-9095-6104,2,0,0,1.055299999999999
manga-8984-12705,2,0.25,1,1.0622000000000007
manga-8143-12702,2,0.5,0,1.0174999999999983
manga-10499-12704,2,0.5,0,1.0883000000000003
manga-9883-12701,2,1,0,1.128499999999999
manga-8143-12704,2,1,0,1.1702000000000012
manga-8337-1901,2,1,0,0.9686000000000021
manga-8552-3701,2,0.5,0,0.38129999999999953
manga-9500-6103,2,0,0,1.0037999999999982
manga-8456-3703,2,0.5,0,0.9597000000000016
manga-9031-3702,2,0,0,1.2284000000000006
manga-9883-1902,2,0,0,0.9521999999999977
manga-9031-3703,2,1,0,1.190999999999999
manga-9883-3701,2,0,1,0.6977000000000011
manga-8984-6103,2,0,0,0.8764000000000003
manga-8552-6102,2,0,0,0.7622
manga-8938-9101,2,1,0,0.9420999999999999
manga-8248-3703,2,0.75,0,1.1575999999999986
manga-8716-1901,2,0,0,0.8880000000000017
manga-8984-9102,2,0.75,0,1.0563000000000002
manga-8337-6103,2,0,1,0.87
manga-8939-12701,2,0,1,1.1099999999999994
manga-8985-12702,2,0.5,0,1.2739000000000011
manga-9501-1901,2,0.5,0,1.005200000000002
manga-9033-12701,2,0.25,0,0.9952000000000005
manga-9181-9101,2,1,0,0.8231000000000002
manga-9033-12703,2,0,0,1.0446999999999989
manga-8553-12705,2,1,0,0.9387000000000008
manga-8315-12703,2,1,0,1.1597000000000008
manga-8939-3703,2,0,1,0.5589999999999975
manga-8985-3703,2,0.25,1,1.1157000000000004
manga-9888-12701,2,1,0,1.1816999999999993
manga-9888-12702,2,0,0,1.2247999999999983
manga-8553-3703,2,0,0,1.2245999999999988
manga-8144-3701,2,0,0,1.0266999999999982
manga-9182-1902,2,0.25,0,0.9722000000000008
manga-9033-3703,2,1,0,0.8216999999999999
manga-8458-6101,2,0,0,1.0248999999999988
manga-8249-3702,2,0,0,1.0361000000000011
manga-8338-6101,2,0,0,1.1017999999999972
manga-9033-6101,2,1,0,1.1717999999999975
manga-8553-9101,2,0,0,1.129100000000001
manga-8338-6104,2,0,0,0.5951999999999984
manga-8144-6104,2,1,0,1.1039999999999992
manga-9182-6101,2,1,0,1.0117000000000012
manga-8554-12702,2,1,0,0.9067000000000007
manga-8079-9101,2,1,1,1.0913000000000004
manga-8144-9102,2,0.75,0,1.1457000000000015
manga-8717-3704,2,0,1,1.3623000000000012
manga-8554-12705,2,1,0,1.1478000000000002
manga-8613-9101,2,0.5,0,1.0366999999999997
manga-8250-12702,2,0.5,0,0.7061000000000028
manga-8459-1901,2,0,0,1.2342999999999975
manga-9502-6101,2,1,0,1
manga-9034-12705,2,1,0,1.1125000000000007
manga-8987-3701,2,0.25,0,0.3996999999999993
manga-8145-1901,2,0.5,0,1.1191999999999993
manga-8987-3703,2,1,0,0.9455999999999989
manga-8459-3702,2,0,1,1.1372999999999998
manga-8080-3701,2,0,0,0.6259999999999977
manga-8718-12702,2,1,0,0.9963999999999977
manga-8341-3702,2,0.5,0,0.9459000000000017
manga-10504-3703,2,0,0,1.2358000000000011
manga-8080-3704,2,0,0,0.9291000000000018
manga-9505-12701,2,0,1,1.1710999999999991
manga-9891-1902,2,0,0,1.1823000000000015
manga-9034-6102,2,0,0,0.9344000000000001
manga-8554-6104,2,1,0,1.2746999999999993
manga-8987-9102,2,0.5,0,0.9090999999999987
manga-8341-6104,2,0,1,1.0620000000000012
manga-8145-6104,2,0.5,0,0.6115
manga-8080-6104,2,0,0,1.068200000000001
manga-8250-6103,2,0,0,0.9066
manga-10504-6104,2,0,0,1.0923999999999978
manga-10504-9102,2,0,0,0.9544999999999995
manga-7495-12705,2,1,0,1.0638000000000005
manga-8555-12705,2,0,0,1.0615000000000023
manga-9505-3701,2,0.75,0,0.8973000000000013
manga-8252-12702,2,0,0,1.4053999999999967
manga-8146-12703,2,1,0,1.1813000000000002
manga-8718-6102,2,0,0,1.293800000000001
manga-10506-12702,2,0,1,0.7674999999999983
manga-8989-1902,2,1,0,0.6784999999999997
manga-8941-3702,2,0,1,0.41850000000000165
manga-7495-3701,2,0,0,1.0365000000000002
manga-8718-6104,2,1,0,0.8608000000000011
manga-8989-3702,2,0,0,0.5975999999999999
manga-9035-1902,2,0,0,1.951900000000002
manga-10506-12705,2,0.5,0,0.6823000000000015
manga-8941-6101,2,0,1,1.1889000000000003
manga-9184-1902,2,0,0,1.1059000000000019
manga-10506-3701,2,0,0,1.0138999999999996
manga-9035-3703,2,0,0,0.4778999999999982
manga-8318-3703,2,0.25,0,1.1032999999999973
manga-8146-3703,2,0.25,0,1.0573000000000015
manga-8318-3704,2,0.75,1,1.0745000000000005
manga-8252-3702,2,1,0,1.0981000000000023
manga-8461-6102,2,0,0,1.0251999999999981
manga-8438-6102,2,0,1,1.3293
manga-8081-6101,2,0,0,0.7944999999999993
manga-9506-12702,2,0.5,1,1.093
manga-8081-6102,2,0.5,0,1.2883999999999993
manga-8989-9101,2,1,0,1.2327000000000012
manga-8438-6104,2,0,1,0.6263999999999967
manga-8081-6103,2,1,0,0.6535000000000011
manga-10506-6102,2,0.75,1,0.7758000000000003
manga-8318-6104,2,1,1,0.9404000000000003
manga-8461-9102,2,1,0,0.8459000000000003
manga-8146-6104,2,0.5,0,1.1997
manga-8719-3701,2,1,0,1.080599999999997
manga-9035-9102,2,1,0,0.7604999999999968
manga-9506-12705,2,0,1,1.238199999999999
manga-8252-6104,2,0.75,0,0.9695999999999998
manga-8439-12702,2,0.75,0,1.1523000000000003
manga-8319-12702,2,1,0,1.1617999999999995
manga-9506-3701,2,0.5,1,0.7621000000000002
manga-8082-12702,2,0.5,0,1.221
manga-8615-6104,2,1,0,1.2249000000000017
manga-8615-9101,2,0,0,1.2058999999999997
manga-8253-12702,2,0,0,1.2822999999999993
manga-8253-12703,2,0,1,1.2776999999999994
manga-8719-6104,2,0,1,0.5431999999999988
manga-7815-3702,2,0.25,1,0.8308
manga-8616-12702,2,1,0,1.2113999999999976
manga-8439-3701,2,1,1,1.1036000000000001
manga-7815-3704,2,0.75,0,1.1117999999999988
manga-9506-6102,2,1,1,0.6805999999999983
manga-8147-3701,2,0.5,0,0.5854999999999997
manga-10001-6102,2,1,0,1.2594999999999992
manga-8439-3703,2,0,1,0.6381000000000014
manga-10507-3701,2,0,0,1.3872
manga-8462-6101,2,0,0,0.9944999999999986
manga-8253-3702,2,0,0,1.2201999999999984
manga-7815-6103,2,0.5,0,0.9517999999999986
manga-7815-6104,2,0.75,0,0.8284
manga-8253-3703,2,0,0,0.7630999999999979
manga-8439-6102,2,1,0,1.0779999999999994
manga-8147-6102,2,1,0,1.0485000000000007
manga-9036-6103,2,1,0,0.4325
manga-8147-6104,2,0.25,0,0.6859000000000002
manga-8253-6104,2,1,0,1.2319999999999993
manga-9036-9102,2,0,0,1.0067999999999984
manga-8148-12701,2,0,0,1.0778999999999996
manga-10507-9102,2,1,0,1.1206999999999994
manga-7957-1901,2,1,0,1.1231000000000009
manga-8254-12701,2,0.5,0,1.0447999999999986
manga-8148-12703,2,0.5,0,1.2063000000000024
manga-8440-12704,2,1,0,1.0350000000000001
manga-9507-3703,2,0.5,0,1.0412
manga-8567-12704,2,0,0,0.9626000000000019
manga-7957-3702,2,1,1,0.9704999999999977
manga-8464-3701,2,0,1,0.8374000000000024
manga-8254-12705,2,0.75,0,0.9868000000000023
manga-8254-1901,2,0,1,0.6815999999999995
manga-9037-3701,2,0.5,0,0.6502999999999979
manga-10508-1902,2,0,0,1.144000000000002
manga-8320-3702,2,1,1,1.1722000000000001
manga-10213-6103,2,0,0,1.1829
manga-8440-3703,2,0.75,0,0.9268999999999998
manga-8148-3703,2,0.5,0,1.1146999999999991
manga-8320-3704,2,0,0,0.8956000000000017
manga-8943-9101,2,0,1,1.2853999999999992
manga-9037-6101,2,0.5,0,0.5516000000000005
manga-9193-12705,2,0,0,1.5793
manga-8320-6101,2,0.75,0,1.0945
manga-8320-6102,2,0,0,0.9359000000000002
manga-8148-6101,2,0,1,1.1183000000000014
manga-8083-6102,2,0.5,0,1.225200000000001
manga-8991-9101,2,0.5,1,0.478
manga-8254-6103,2,0,0,1.3454000000000015
manga-10214-12703,2,0.75,0,1.1934999999999967
manga-8944-12704,2,0,0,1.1739999999999995
manga-8254-6104,2,0,0,0.8262
manga-10509-12702,2,0.5,0,1.1371000000000002
manga-9193-6102,2,1,0,1.0187999999999988
manga-9508-3704,2,0.75,0,1.1753
manga-9193-6104,2,0.75,0,0.6681
manga-8322-12705,2,0,0,1.150100000000002
manga-9508-6101,2,0.5,1,0.8355999999999995
manga-8255-12705,2,0,0,1.035700000000002
manga-9193-9101,2,1,0,1.113199999999999
manga-8721-9101,2,1,0,0.8429000000000002
manga-8322-1901,2,0.75,0,1.0426000000000002
manga-9508-6104,2,0.5,0,1.2236999999999973
manga-9038-3702,2,0.5,0,0.6408000000000023
manga-8722-12702,2,1,0,1.179199999999998
manga-8992-6101,2,1,0,1.0185999999999993
manga-8944-6104,2,1,0,0.505
manga-9508-9102,2,0.5,1,1.3602000000000025
manga-9038-3704,2,0.5,0,1.0957000000000008
manga-8992-6103,2,1,0,1.1262000000000008
manga-8084-6101,2,1,0,0.9456999999999987
manga-8442-3704,2,0.75,0,1.1377999999999986
manga-8465-6103,2,0,0,1.1556999999999995
manga-8568-3704,2,0,1,0.9314999999999998
manga-10214-9102,2,0.5,0,1.2266000000000012
manga-8322-6102,2,0.75,0,0.8896999999999977
manga-9509-12703,2,0.5,0,1.2530999999999999
manga-8442-6103,2,1,0,0.9706999999999972
manga-8255-6102,2,0.5,0,1.1435999999999993
manga-8945-12703,2,1,0,1.1773999999999987
manga-8465-9102,2,0.75,1,1.0614000000000026
manga-8568-6104,2,0,0,1.2341999999999977
manga-8255-9102,2,0,0,0.6516999999999982
manga-8149-9102,2,0.5,1,0.8556999999999988
manga-9194-6101,2,0,0,1.145500000000002
manga-9039-12704,2,1,0,1.0557000000000016
manga-8256-12703,2,0,0,1.1384000000000007
manga-10215-3702,2,0,0,1.1982
manga-10510-12705,2,0.5,1,1.3701000000000008
manga-10215-3703,2,0.5,0,1.2559000000000005
manga-8993-3702,2,0.5,0,0.5718000000000032
manga-8945-6101,2,0.5,0,1.185699999999997
manga-8150-1902,2,0.25,0,1.1111000000000004
manga-8443-3701,2,0.5,0,1.3907999999999987
manga-8945-6103,2,0.5,0,1.1680000000000028
manga-8723-12702,2,0.75,0,1.0850000000000009
manga-10215-6103,2,0,0,0.7026000000000003
manga-8945-6104,2,1,0,1.075400000000002
manga-8443-3703,2,0,1,1.1018000000000008
manga-9509-9102,2,0,0,0.7638999999999996
manga-8256-3702,2,0,0,1.1152000000000015
manga-8623-12704,2,1,0,1.2989999999999995
manga-8323-6101,2,1,0,1.1268999999999991
manga-8945-9102,2,0,0,1.1527999999999992
manga-8623-1901,2,1,0,1.0726999999999975
manga-9039-6102,2,0,1,1.1499000000000024
manga-8256-6101,2,1,0,1.0420000000000016
manga-8150-6101,2,0,1,0.9450000000000003
manga-9195-1902,2,0,0,0.8196000000000012
manga-8588-6101,2,0,0,0.9256000000000029
manga-8993-9102,2,0.5,0,1.1864000000000026
manga-9195-3704,2,0.25,0,1.0305999999999997
manga-8324-12701,2,0,0,1.168099999999999
manga-8150-9102,2,0.5,1,1.3242999999999974
manga-7962-12704,2,0.75,0,0.8116000000000021
manga-8324-12702,2,1,0,1.1336000000000013
manga-8623-6104,2,0.5,0,1.0733999999999995
manga-8086-12705,2,0.25,0,1.118000000000002
manga-8995-3702,2,1,0,0.8718000000000004
manga-8591-12704,2,0,0,0.9042999999999992
manga-8444-1902,2,0.5,0,0.9099000000000004
manga-10216-6101,2,0.75,0,1.0450000000000017
manga-9196-12701,2,1,0,1.166400000000003
manga-10216-6102,2,1,0,1.040700000000001
manga-10216-6103,2,0.5,0,1.1137999999999977
manga-8995-6101,2,0,0,0.8541
manga-8152-3702,2,0,0,1.0555999999999983
manga-9196-12704,2,0,0,1.2127999999999979
manga-9041-3704,2,0.75,0,1.0716999999999999
manga-7962-6102,2,0.5,0,1.1641999999999975
manga-10511-3704,2,0,1,1.1275999999999975
manga-8257-3703,2,1,0,1.4792000000000023
manga-10216-9102,2,1,0,1.1382999999999974
manga-8152-6101,2,1,0,0.9845000000000006
manga-8257-6101,2,1,1,0.9218000000000011
manga-8947-12702,2,0.5,1,0.49239999999999995
manga-8152-6102,2,0.5,1,1.2524000000000015
manga-7962-9101,2,0.25,1,1.0978999999999992
manga-8481-12701,2,1,0,1.2013999999999996
manga-9041-6104,2,1,0,0.6269999999999989
manga-8086-9101,2,0,0,1.1990000000000016
manga-8947-12703,2,0.5,0,1.187100000000001
manga-8725-12701,2,0.75,0,1.0814000000000021
manga-8324-6104,2,0.5,0,1.140500000000003
manga-9041-9101,2,0.75,0,1.1893999999999991
manga-8481-12703,2,0,1,1.0269999999999975
manga-10217-12704,2,0,0,0
manga-8152-9101,2,0.5,0,0.8988000000000014
manga-7964-12702,2,0.5,0,1.1768
manga-8947-1901,2,1,0,0.9978000000000016
manga-8152-9102,2,0.5,1,1.1236999999999995
manga-10217-1901,2,1,0,1.1651000000000025
manga-10512-12702,3,0.5,0,1.1166000000000018
manga-8591-9101,3,0,0,1.0967999999999982
manga-8445-12702,3,0.5,0,1.1707999999999998
manga-8996-12705,3,0,0,1.0860999999999983
manga-8325-12703,3,0.75,0,1.2851000000000035
manga-8153-12702,3,0,0,0.8400000000000034
manga-9042-12703,3,1,0,1.2027
manga-10512-12704,3,0.5,0,1.1308000000000007
manga-9196-6104,3,0.25,1,0.8535000000000004
manga-8097-12701,3,0,0,1.3491
manga-9196-9101,3,0.5,0,0.9528999999999996
manga-8258-12705,3,1,0,1.038999999999998
manga-8725-3703,3,0.5,1,0.9658
manga-8996-3703,3,0,0,0.9177
manga-9512-9101,3,0,0,1.1842000000000006
manga-10512-3703,3,0.5,0,0.8819000000000017
manga-9042-6101,3,1,0,1.1648999999999994
manga-8625-12705,3,1,0,1.1364000000000019
manga-10217-9101,3,0,0,0.6885000000000012
manga-9485-12705,3,0.5,0,1.0684000000000005
manga-10512-6101,3,0,0,1.2468000000000004
manga-9042-6102,3,0,0,0.9979000000000013
manga-8592-3703,3,0.5,1,0.9100999999999999
manga-8625-1902,3,0,0,1.0391000000000012
manga-7964-9101,3,0.5,0,0.8995999999999995
manga-9042-9101,3,0.5,0,1.0802000000000014
manga-8482-12701,3,0.25,1,1.1870000000000012
manga-10218-12703,3,0.25,1,0.9021000000000008
manga-9863-12703,3,0,0,1.0795999999999992
manga-9042-9102,3,0,0,0.9420000000000002
manga-8948-12704,3,1,0,1.0820000000000007
manga-8592-6102,3,0.75,1,1.0989000000000004
manga-9863-12704,3,-0.5,0,1.0777999999999999
manga-8726-12705,3,0,0,0.8625000000000007
manga-8592-6104,3,0,0,1.4692000000000007
